Country,Air Pollutant,Air Pollutant Description,Year,Air Pollution Level,Unit Of Air Pollution Level
Italy,SO2,Sulphur dioxide (air),2019,242.493,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,5.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.727,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,1.471,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,1.984,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,1.077,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,1.479,ug/m3
Italy,SO2,Sulphur dioxide (air),2015,1.303,ug/m3
Italy,SO2,Sulphur dioxide (air),2016,1.425,ug/m3
Italy,SO2,Sulphur dioxide (air),2017,1.601,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,1.89,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,2.002,ug/m3
Italy,SO2,Sulphur dioxide (air),2014,2.253,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,2.493,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,2.625,ug/m3
Italy,SO2,Sulphur dioxide (air),2015,1.669,ug/m3
Italy,SO2,Sulphur dioxide (air),2016,1.808,ug/m3
Italy,SO2,Sulphur dioxide (air),2017,2.322,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,2.471,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,2.484,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,3.075,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,3.31,ug/m3
Italy,SO2,Sulphur dioxide (air),2014,3.52,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,0.0,count
Italy,SO2,Sulphur dioxide (air),2014,0.0,count
Italy,SO2,Sulphur dioxide (air),2015,0.0,count
Italy,SO2,Sulphur dioxide (air),2016,0.0,count
Italy,SO2,Sulphur dioxide (air),2017,0.0,count
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2015,1.62,ug/m3
Italy,SO2,Sulphur dioxide (air),2016,1.784,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,1.996,ug/m3
Italy,SO2,Sulphur dioxide (air),2017,2.235,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,2.38,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,2.805,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,3.2,ug/m3
Italy,SO2,Sulphur dioxide (air),2014,3.441,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,0.0,count
Italy,SO2,Sulphur dioxide (air),2014,0.0,count
Italy,SO2,Sulphur dioxide (air),2015,0.0,count
Italy,SO2,Sulphur dioxide (air),2016,0.0,count
Italy,SO2,Sulphur dioxide (air),2017,0.0,count
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2016,0.629,ug/m3
Italy,SO2,Sulphur dioxide (air),2015,0.676,ug/m3
Italy,SO2,Sulphur dioxide (air),2017,0.677,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.796,ug/m3
Italy,SO2,Sulphur dioxide (air),2014,0.829,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,0.923,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,0.941,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,0.998,ug/m3
Italy,SO2,Sulphur dioxide (air),2016,0.596,ug/m3
Italy,SO2,Sulphur dioxide (air),2017,0.66,ug/m3
Italy,SO2,Sulphur dioxide (air),2015,0.681,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.735,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,0.836,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,1.176,ug/m3
Italy,SO2,Sulphur dioxide (air),2014,1.255,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,1.094,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,1.149,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,1.292,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,1.511,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,1.512,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,1.739,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2018,1.301,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,1.435,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,1.642,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.465,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.476,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,0.571,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,0.497,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,0.565,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,1.053,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,1.163,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,1.169,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,1.731,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,1.749,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,1.871,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2018,1.188,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,1.377,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,1.504,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2018,0.456,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,0.487,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,0.507,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,0.537,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,0.575,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,50.777,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,50.973,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,60.302,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,144.162,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,144.901,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,162.79,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,60.753,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,99.913,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,100.824,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,1.0,count
Italy,SO2,Sulphur dioxide (air),2020,1.0,count
Italy,SO2,Sulphur dioxide (air),2018,2.0,count
Italy,SO2,Sulphur dioxide (air),2018,10.664,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,11.623,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,11.901,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,10.851,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,12.674,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,2.051,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,2.435,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,2.737,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,3.02,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,3.503,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,4.356,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2018,2.33,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,2.797,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,4.771,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2018,0.465,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,0.482,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,0.55,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,0.336,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,0.435,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,2.101,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,2.421,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,2.954,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,3.346,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,3.942,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,3.983,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,2.599,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,2.892,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,3.317,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2018,0.782,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,0.87,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,1.008,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,0.77,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,0.849,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,1.857,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,2.195,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,3.094,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,2.733,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,3.59,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,4.713,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2018,1.986,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,2.709,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,3.846,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2018,0.801,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,0.817,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,1.181,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,0.905,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,0.91,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,3.96,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,4.137,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,4.93,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,12.255,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,12.45,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,14.634,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,5.261,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,6.617,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,10.754,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.505,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.508,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,0.691,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,0.65,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,0.67,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,3.315,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,5.146,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,6.738,ug/m3
Italy,SO2,Sulphur dioxide (air),2016,7.294,ug/m3
Italy,SO2,Sulphur dioxide (air),2014,8.501,ug/m3
Italy,SO2,Sulphur dioxide (air),2015,9.538,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,11.655,ug/m3
Italy,SO2,Sulphur dioxide (air),2017,12.707,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,11.317,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,12.481,ug/m3
Italy,SO2,Sulphur dioxide (air),2016,16.039,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,17.581,ug/m3
Italy,SO2,Sulphur dioxide (air),2015,23.519,ug/m3
Italy,SO2,Sulphur dioxide (air),2014,26.356,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,31.544,ug/m3
Italy,SO2,Sulphur dioxide (air),2017,44.16,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,0.0,count
Italy,SO2,Sulphur dioxide (air),2014,0.0,count
Italy,SO2,Sulphur dioxide (air),2015,0.0,count
Italy,SO2,Sulphur dioxide (air),2016,0.0,count
Italy,SO2,Sulphur dioxide (air),2017,0.0,count
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,7.345,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,8.854,ug/m3
Italy,SO2,Sulphur dioxide (air),2016,14.353,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,16.499,ug/m3
Italy,SO2,Sulphur dioxide (air),2015,17.637,ug/m3
Italy,SO2,Sulphur dioxide (air),2014,21.387,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,26.841,ug/m3
Italy,SO2,Sulphur dioxide (air),2017,64.83,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,0.0,count
Italy,SO2,Sulphur dioxide (air),2014,0.0,count
Italy,SO2,Sulphur dioxide (air),2015,0.0,count
Italy,SO2,Sulphur dioxide (air),2016,0.0,count
Italy,SO2,Sulphur dioxide (air),2017,0.0,count
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.55,ug/m3
Italy,SO2,Sulphur dioxide (air),2015,0.592,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,0.595,ug/m3
Italy,SO2,Sulphur dioxide (air),2014,0.683,ug/m3
Italy,SO2,Sulphur dioxide (air),2016,0.766,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,0.802,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.992,ug/m3
Italy,SO2,Sulphur dioxide (air),2017,1.48,ug/m3
Italy,SO2,Sulphur dioxide (air),2016,0.533,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,0.541,ug/m3
Italy,SO2,Sulphur dioxide (air),2015,0.67,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,0.801,ug/m3
Italy,SO2,Sulphur dioxide (air),2014,0.987,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,1.176,ug/m3
Italy,SO2,Sulphur dioxide (air),2017,2.409,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,3.696,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,4.701,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,5.071,ug/m3
Italy,SO2,Sulphur dioxide (air),2017,7.444,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,7.546,ug/m3
Italy,SO2,Sulphur dioxide (air),2016,7.83,ug/m3
Italy,SO2,Sulphur dioxide (air),2014,7.903,ug/m3
Italy,SO2,Sulphur dioxide (air),2015,8.445,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,12.871,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,14.301,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,18.86,ug/m3
Italy,SO2,Sulphur dioxide (air),2015,25.674,ug/m3
Italy,SO2,Sulphur dioxide (air),2016,27.762,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,29.368,ug/m3
Italy,SO2,Sulphur dioxide (air),2017,30.044,ug/m3
Italy,SO2,Sulphur dioxide (air),2014,30.481,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,0.0,count
Italy,SO2,Sulphur dioxide (air),2014,0.0,count
Italy,SO2,Sulphur dioxide (air),2015,0.0,count
Italy,SO2,Sulphur dioxide (air),2016,0.0,count
Italy,SO2,Sulphur dioxide (air),2017,0.0,count
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2018,4.259,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,7.124,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,7.45,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,10.989,ug/m3
Italy,SO2,Sulphur dioxide (air),2017,12.215,ug/m3
Italy,SO2,Sulphur dioxide (air),2016,12.776,ug/m3
Italy,SO2,Sulphur dioxide (air),2014,13.264,ug/m3
Italy,SO2,Sulphur dioxide (air),2015,25.957,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,0.0,count
Italy,SO2,Sulphur dioxide (air),2014,0.0,count
Italy,SO2,Sulphur dioxide (air),2015,0.0,count
Italy,SO2,Sulphur dioxide (air),2016,0.0,count
Italy,SO2,Sulphur dioxide (air),2017,0.0,count
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.731,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.863,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,1.04,ug/m3
Italy,SO2,Sulphur dioxide (air),2014,1.729,ug/m3
Italy,SO2,Sulphur dioxide (air),2016,1.784,ug/m3
Italy,SO2,Sulphur dioxide (air),2017,1.832,ug/m3
Italy,SO2,Sulphur dioxide (air),2015,2.137,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,2.328,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,0.65,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.725,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,1.041,ug/m3
Italy,SO2,Sulphur dioxide (air),2015,1.326,ug/m3
Italy,SO2,Sulphur dioxide (air),2017,1.6,ug/m3
Italy,SO2,Sulphur dioxide (air),2016,1.613,ug/m3
Italy,SO2,Sulphur dioxide (air),2014,1.643,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,2.39,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,2.78,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,2.869,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,2.875,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,3.307,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,3.739,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,2.708,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,3.058,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,3.309,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,1.23,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,1.303,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,1.305,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,1.202,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,1.426,ug/m3
Italy,SO2,Sulphur dioxide (air),2014,1.192,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,1.839,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,2.254,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,2.407,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,2.736,ug/m3
Italy,SO2,Sulphur dioxide (air),2015,3.0,ug/m3
Italy,SO2,Sulphur dioxide (air),2017,3.778,ug/m3
Italy,SO2,Sulphur dioxide (air),2016,4.485,ug/m3
Italy,SO2,Sulphur dioxide (air),2014,2.381,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,3.541,ug/m3
Italy,SO2,Sulphur dioxide (air),2015,4.0,ug/m3
Italy,SO2,Sulphur dioxide (air),2016,5.95,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,6.185,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,6.739,ug/m3
Italy,SO2,Sulphur dioxide (air),2017,7.212,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,7.236,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,0.0,count
Italy,SO2,Sulphur dioxide (air),2014,0.0,count
Italy,SO2,Sulphur dioxide (air),2015,0.0,count
Italy,SO2,Sulphur dioxide (air),2016,0.0,count
Italy,SO2,Sulphur dioxide (air),2017,0.0,count
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2014,1.532,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,2.619,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,3.203,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,3.32,ug/m3
Italy,SO2,Sulphur dioxide (air),2015,3.609,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,4.22,ug/m3
Italy,SO2,Sulphur dioxide (air),2017,5.258,ug/m3
Italy,SO2,Sulphur dioxide (air),2016,5.589,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,0.0,count
Italy,SO2,Sulphur dioxide (air),2014,0.0,count
Italy,SO2,Sulphur dioxide (air),2015,0.0,count
Italy,SO2,Sulphur dioxide (air),2016,0.0,count
Italy,SO2,Sulphur dioxide (air),2017,0.0,count
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2014,0.157,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,0.302,ug/m3
Italy,SO2,Sulphur dioxide (air),2015,0.387,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,0.542,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.573,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,0.621,ug/m3
Italy,SO2,Sulphur dioxide (air),2017,1.462,ug/m3
Italy,SO2,Sulphur dioxide (air),2016,1.526,ug/m3
Italy,SO2,Sulphur dioxide (air),2015,0.172,ug/m3
Italy,SO2,Sulphur dioxide (air),2014,0.271,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,0.703,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,0.821,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.886,ug/m3
Italy,SO2,Sulphur dioxide (air),2017,1.619,ug/m3
Italy,SO2,Sulphur dioxide (air),2016,1.75,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,2.375,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,2.377,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,2.628,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,2.968,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,3.061,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,3.244,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,2.659,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,2.89,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,2.937,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,1.079,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,1.271,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,1.397,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,1.08,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,1.444,ug/m3
Italy,SO2,Sulphur dioxide (air),2015,1.557,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,2.326,ug/m3
Italy,SO2,Sulphur dioxide (air),2014,2.529,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,3.014,ug/m3
Italy,SO2,Sulphur dioxide (air),2016,3.439,ug/m3
Italy,SO2,Sulphur dioxide (air),2017,3.5,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,3.528,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,3.775,ug/m3
Italy,SO2,Sulphur dioxide (air),2015,3.024,ug/m3
Italy,SO2,Sulphur dioxide (air),2014,3.967,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,4.032,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,4.355,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,4.857,ug/m3
Italy,SO2,Sulphur dioxide (air),2019,5.288,ug/m3
Italy,SO2,Sulphur dioxide (air),2017,6.203,ug/m3
Italy,SO2,Sulphur dioxide (air),2016,6.363,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,0.0,count
Italy,SO2,Sulphur dioxide (air),2014,0.0,count
Italy,SO2,Sulphur dioxide (air),2015,0.0,count
Italy,SO2,Sulphur dioxide (air),2016,0.0,count
Italy,SO2,Sulphur dioxide (air),2017,0.0,count
Italy,SO2,Sulphur dioxide (air),2018,0.0,count
Italy,SO2,Sulphur dioxide (air),2019,0.0,count
Italy,SO2,Sulphur dioxide (air),2020,0.0,count
Italy,SO2,Sulphur dioxide (air),2015,2.024,ug/m3
Italy,SO2,Sulphur dioxide (air),2018,3.429,ug/m3
Italy,SO2,Sulphur dioxide (air),2013,3.43,ug/m3
Italy,SO2,Sulphur dioxide (air),2014,3.537,ug/m3
Italy,SO2,Sulphur dioxide (air),2020,4.021,ug/m3
